course_id,course_name,skill,difficulty,rating,duration_hours,num_students
36369,Linear Algebra Course,Linear Algebra,Intermediate,4.81,6,379732
36370,Neural Networks,Deep Learning,Advanced,4.62,17,216551
36371,Probability Course,Probability,Advanced,3.86,35,41342
36372,TensorFlow Crash Course,TensorFlow,Intermediate,4.05,29,80776
36373,Pandas for Data Analysis,Pandas,Intermediate,4.81,21,203072
36374,Linear Algebra Course,Linear Algebra,Beginner,4.37,33,171663
36375,Data Analysis Course,Data Analysis,Intermediate,4.21,38,119937
36376,ML Algorithms,Machine Learning,Advanced,4.03,8,76688
36377,Linear Algebra Course,Linear Algebra,Advanced,3.75,31,220722
36378,TensorFlow Crash Course,TensorFlow,Intermediate,3.99,5,321869
36379,Data Analysis Course,Data Analysis,Intermediate,4.19,29,342652
36380,Natural Language Processing,NLP,Advanced,3.93,14,21923
36381,TensorFlow Crash Course,TensorFlow,Advanced,3.7,35,110399
36382,SQL for Data Science,SQL,Intermediate,4.21,6,26093
36383,Data Visualization with Python,Data Visualization,Beginner,3.99,38,184810
36384,PyTorch for Deep Learning,PyTorch,Advanced,4.97,16,174772
36385,Computer Vision Basics,Computer Vision,Beginner,4.34,7,86716
36386,PyTorch for Deep Learning,PyTorch,Advanced,3.92,5,202781
36387,PyTorch for Deep Learning,PyTorch,Intermediate,4.55,2,378524
36388,Probability Course,Probability,Intermediate,4.42,10,422161
36389,Advanced Python,Python,Advanced,4.76,26,54083
36390,Probability Course,Probability,Beginner,4.22,21,259145
36391,PyTorch for Deep Learning,PyTorch,Beginner,3.74,23,238838
36392,SQL for Data Science,SQL,Beginner,4.07,14,408971
36393,Computer Vision Basics,Computer Vision,Beginner,4.09,21,274865
36394,Natural Language Processing,NLP,Advanced,4.76,20,225024
36395,TensorFlow Crash Course,TensorFlow,Beginner,4.64,33,17690
36396,Data Visualization with Python,Data Visualization,Beginner,3.52,25,232604
36397,Neural Networks,Deep Learning,Intermediate,3.61,25,334668
36398,Data Analysis Course,Data Analysis,Advanced,4.62,15,301173
36399,Probability Course,Probability,Beginner,3.86,18,77201
36400,Natural Language Processing,NLP,Beginner,4.94,21,185595
36401,PyTorch for Deep Learning,PyTorch,Advanced,4.3,31,473436
36402,Python Basics,Python,Intermediate,4.44,21,5456
36403,Data Analysis Course,Data Analysis,Intermediate,3.79,36,112077
36404,ML Algorithms,Machine Learning,Intermediate,3.71,6,244288
36405,Computer Vision Basics,Computer Vision,Intermediate,4.56,6,457863
36406,Data Visualization with Python,Data Visualization,Intermediate,4.08,11,47170
36407,SQL for Data Science,SQL,Advanced,4.78,35,109284
36408,SQL for Data Science,SQL,Beginner,4.65,23,115963
36409,Data Visualization with Python,Data Visualization,Advanced,4.24,2,263264
36410,PyTorch for Deep Learning,PyTorch,Beginner,3.77,4,255314
36411,Computer Vision Basics,Computer Vision,Advanced,3.91,29,88807
36412,TensorFlow Crash Course,TensorFlow,Advanced,3.76,39,161654
36413,Deep Learning Fundamentals,Deep Learning,Intermediate,4.83,40,352197
36414,SQL for Data Science,SQL,Beginner,4.11,21,430713
36415,Linear Algebra Course,Linear Algebra,Advanced,4.62,24,57207
36416,Neural Networks,Deep Learning,Advanced,3.76,13,236090
36417,ML Algorithms,Machine Learning,Intermediate,4.22,5,420523
36418,Deep Learning Fundamentals,Deep Learning,Beginner,3.52,16,310471
36419,Data Analysis Course,Data Analysis,Advanced,4.22,36,159751
36420,ML Algorithms,Machine Learning,Beginner,4.06,17,411319
36421,Probability Course,Probability,Intermediate,4.89,7,405059
36422,Natural Language Processing,NLP,Beginner,4.66,37,296374
36423,Probability Course,Probability,Intermediate,4.14,4,490302
36424,TensorFlow Crash Course,TensorFlow,Beginner,4.27,18,194954
36425,Data Visualization with Python,Data Visualization,Beginner,4.35,24,328939
36426,Data Visualization with Python,Data Visualization,Advanced,4.05,23,469817
36427,PyTorch for Deep Learning,PyTorch,Beginner,3.54,20,394228
36428,Pandas for Data Analysis,Pandas,Beginner,4.66,17,393645
36429,Data Analysis Course,Data Analysis,Beginner,4.72,26,374831
36430,Probability Course,Probability,Advanced,3.72,28,351959
36431,Probability Course,Probability,Beginner,4.35,12,393221
36432,PyTorch for Deep Learning,PyTorch,Advanced,4.44,3,145435
36433,SQL for Data Science,SQL,Beginner,4.06,15,230553
36434,Probability Course,Probability,Beginner,4.36,29,63401
36435,Probability Course,Probability,Intermediate,4.77,8,475037
36436,SQL for Data Science,SQL,Beginner,4.56,19,337502
36437,Data Analysis Course,Data Analysis,Advanced,3.65,12,361086
36438,Statistics for Data Science,Statistics,Advanced,3.57,7,461339
36439,Computer Vision Basics,Computer Vision,Intermediate,4.16,27,379579
36440,Probability Course,Probability,Advanced,3.55,12,263272
36441,Neural Networks,Deep Learning,Beginner,4.63,25,435349
36442,Computer Vision Basics,Computer Vision,Beginner,4.96,40,113041
36443,Natural Language Processing,NLP,Intermediate,4.11,33,449378
36444,Python Basics,Python,Beginner,4.66,23,2362
36445,Probability Course,Probability,Intermediate,4.89,17,341483
36446,Data Analysis Course,Data Analysis,Intermediate,3.8,10,247074
36447,Data Analysis Course,Data Analysis,Beginner,4.36,32,495376
36448,PyTorch for Deep Learning,PyTorch,Intermediate,4.61,23,490211
36449,TensorFlow Crash Course,TensorFlow,Beginner,4.6,13,184861
36450,TensorFlow Crash Course,TensorFlow,Advanced,4.4,37,416659
36451,Natural Language Processing,NLP,Advanced,4.99,7,276013
36452,Natural Language Processing,NLP,Intermediate,4.46,13,378305
36453,Data Visualization with Python,Data Visualization,Advanced,4.72,22,469739
36454,Statistics for Data Science,Statistics,Advanced,4.45,34,161765
36455,Probability Course,Probability,Advanced,4.37,16,18610
36456,Data Analysis Course,Data Analysis,Intermediate,4.36,3,420298
36457,Pandas for Data Analysis,Pandas,Beginner,4.12,14,403624
36458,Numpy Fundamentals,Numpy,Advanced,4.09,35,485013
36459,Neural Networks,Deep Learning,Beginner,4.09,13,400918
36460,TensorFlow Crash Course,TensorFlow,Intermediate,3.56,5,191400
36461,Python Basics,Python,Advanced,4.75,31,14883
36462,Statistics for Data Science,Statistics,Intermediate,3.93,35,487537
36463,Machine Learning Intro,Machine Learning,Advanced,4.1,5,404926
36464,Statistics for Data Science,Statistics,Beginner,4.26,40,27244
36465,Python Basics,Python,Advanced,4.04,9,202038
36466,Python for Data Science,Python,Intermediate,4.55,33,366142
36467,Probability Course,Probability,Intermediate,4.92,10,417685
36468,Natural Language Processing,NLP,Beginner,3.8,3,105529
36469,Probability Course,Probability,Intermediate,4.64,2,370015
36470,Pandas for Data Analysis,Pandas,Beginner,4.69,25,196268
36471,Computer Vision Basics,Computer Vision,Beginner,3.79,40,446161
36472,Natural Language Processing,NLP,Intermediate,5.0,5,335348
36473,Numpy Fundamentals,Numpy,Beginner,3.73,13,95148
36474,Probability Course,Probability,Beginner,4.77,32,319062
36475,Pandas for Data Analysis,Pandas,Advanced,3.77,2,2610
36476,Data Visualization with Python,Data Visualization,Beginner,4.44,16,191929
36477,Data Analysis Course,Data Analysis,Advanced,4.59,6,474760
36478,Data Visualization with Python,Data Visualization,Beginner,4.0,6,167508
36479,Data Analysis Course,Data Analysis,Beginner,4.99,32,200557
36480,Neural Networks,Deep Learning,Advanced,4.93,10,109376
36481,TensorFlow Crash Course,TensorFlow,Intermediate,4.68,33,46762
36482,Data Analysis Course,Data Analysis,Intermediate,3.75,29,412904
36483,Python for Data Science,Python,Intermediate,4.04,33,343515
36484,Numpy Fundamentals,Numpy,Beginner,4.9,4,87277
36485,Natural Language Processing,NLP,Advanced,4.02,18,213132
36486,Probability Course,Probability,Beginner,3.67,18,461464
36487,Natural Language Processing,NLP,Intermediate,3.64,3,168604
36488,Probability Course,Probability,Beginner,4.05,36,441315
36489,Computer Vision Basics,Computer Vision,Intermediate,4.54,18,125007
36490,Statistics for Data Science,Statistics,Beginner,3.65,20,121600
36491,Natural Language Processing,NLP,Advanced,4.86,15,415416
36492,Computer Vision Basics,Computer Vision,Advanced,3.88,28,386765
36493,Computer Vision Basics,Computer Vision,Advanced,4.38,34,51022
36494,Numpy Fundamentals,Numpy,Advanced,3.51,21,16451
36495,Numpy Fundamentals,Numpy,Advanced,4.91,37,221389
36496,Data Analysis Course,Data Analysis,Beginner,4.45,26,99272
36497,Data Visualization with Python,Data Visualization,Advanced,4.9,26,101962
36498,Numpy Fundamentals,Numpy,Beginner,4.57,23,452976
36499,PyTorch for Deep Learning,PyTorch,Intermediate,4.97,14,479648
36500,Python for Data Science,Python,Beginner,4.92,23,352976
36501,Statistics for Data Science,Statistics,Intermediate,3.93,3,487480
36502,Deep Learning Fundamentals,Deep Learning,Beginner,5.0,27,491434
36503,Linear Algebra Course,Linear Algebra,Intermediate,4.84,25,316999
36504,PyTorch for Deep Learning,PyTorch,Intermediate,4.22,38,42518
36505,Pandas for Data Analysis,Pandas,Beginner,3.99,36,26750
36506,Numpy Fundamentals,Numpy,Intermediate,4.84,13,407813
36507,Computer Vision Basics,Computer Vision,Beginner,4.33,2,314429
36508,PyTorch for Deep Learning,PyTorch,Advanced,4.77,10,130328
36509,Data Visualization with Python,Data Visualization,Intermediate,3.66,27,158671
36510,ML Algorithms,Machine Learning,Beginner,3.66,40,152113
36511,ML Algorithms,Machine Learning,Advanced,4.21,39,476900
36512,Machine Learning Intro,Machine Learning,Beginner,4.06,9,458327
36513,Data Visualization with Python,Data Visualization,Intermediate,3.88,15,48540
36514,Linear Algebra Course,Linear Algebra,Intermediate,3.85,15,478310
36515,Data Visualization with Python,Data Visualization,Advanced,3.92,19,447507
36516,SQL for Data Science,SQL,Beginner,3.74,17,355149
36517,Data Analysis Course,Data Analysis,Advanced,4.04,17,303268
36518,Probability Course,Probability,Advanced,4.83,6,415469
36519,TensorFlow Crash Course,TensorFlow,Beginner,3.82,35,57581
36520,Probability Course,Probability,Advanced,4.64,22,169964
36521,Pandas for Data Analysis,Pandas,Advanced,4.49,39,484028
36522,Data Analysis Course,Data Analysis,Intermediate,4.35,35,378988
36523,Statistics for Data Science,Statistics,Beginner,4.54,12,91837
36524,Data Visualization with Python,Data Visualization,Intermediate,3.77,9,118671
36525,Data Analysis Course,Data Analysis,Advanced,3.64,37,113066
36526,Data Analysis Course,Data Analysis,Beginner,3.65,13,462641
36527,Computer Vision Basics,Computer Vision,Intermediate,4.5,8,350689
36528,Statistics for Data Science,Statistics,Advanced,4.89,13,324766
36529,PyTorch for Deep Learning,PyTorch,Beginner,4.33,20,95430
36530,Numpy Fundamentals,Numpy,Beginner,4.23,40,273751
36531,Pandas for Data Analysis,Pandas,Advanced,4.19,27,229944
36532,Python Basics,Python,Intermediate,4.83,29,453925
36533,SQL for Data Science,SQL,Beginner,4.94,38,487174
36534,Python for Data Science,Python,Intermediate,4.29,24,336747
36535,PyTorch for Deep Learning,PyTorch,Beginner,4.28,30,123758
36536,SQL for Data Science,SQL,Advanced,3.91,15,324593
36537,Advanced Python,Python,Beginner,3.91,16,87222
36538,SQL for Data Science,SQL,Advanced,4.01,15,182156
36539,Natural Language Processing,NLP,Beginner,3.71,18,400479
36540,PyTorch for Deep Learning,PyTorch,Beginner,4.97,34,457795
36541,Probability Course,Probability,Advanced,4.9,38,426588
36542,Linear Algebra Course,Linear Algebra,Beginner,3.53,20,110004
36543,TensorFlow Crash Course,TensorFlow,Beginner,4.66,26,323656
36544,Linear Algebra Course,Linear Algebra,Advanced,4.17,18,55734
36545,PyTorch for Deep Learning,PyTorch,Advanced,4.12,40,333308
36546,Data Analysis Course,Data Analysis,Intermediate,3.93,23,253764
36547,Advanced Python,Python,Advanced,4.32,27,289888
36548,Python for Data Science,Python,Advanced,4.31,3,311030
36549,Data Visualization with Python,Data Visualization,Intermediate,4.04,38,362171
36550,Deep Learning Fundamentals,Deep Learning,Beginner,4.21,36,353471
36551,Statistics for Data Science,Statistics,Advanced,4.31,5,459521
36552,Python for Data Science,Python,Intermediate,4.84,37,461044
36553,Probability Course,Probability,Beginner,4.41,36,277418
36554,Computer Vision Basics,Computer Vision,Advanced,4.53,9,253113
36555,Probability Course,Probability,Advanced,4.78,6,153203
36556,Natural Language Processing,NLP,Beginner,3.61,39,146015
36557,Neural Networks,Deep Learning,Advanced,3.66,22,413638
36558,Probability Course,Probability,Advanced,3.7,22,230402
36559,SQL for Data Science,SQL,Beginner,3.63,5,488504
36560,TensorFlow Crash Course,TensorFlow,Beginner,3.93,20,194110
36561,Statistics for Data Science,Statistics,Beginner,4.28,12,93172
36562,Statistics for Data Science,Statistics,Intermediate,3.73,34,430003
36563,Advanced Python,Python,Beginner,4.38,39,388754
36564,Pandas for Data Analysis,Pandas,Advanced,3.98,17,437838
36565,Pandas for Data Analysis,Pandas,Intermediate,4.95,21,271927
36566,SQL for Data Science,SQL,Beginner,4.08,30,26423
36567,Python Basics,Python,Beginner,3.95,5,369498
36568,Numpy Fundamentals,Numpy,Beginner,4.99,26,122623
36569,TensorFlow Crash Course,TensorFlow,Intermediate,4.76,2,208118
36570,Computer Vision Basics,Computer Vision,Advanced,4.53,39,125534
36571,Neural Networks,Deep Learning,Intermediate,4.35,33,478970
36572,Numpy Fundamentals,Numpy,Intermediate,3.99,19,112788
36573,Advanced Python,Python,Beginner,4.93,30,389413
36574,PyTorch for Deep Learning,PyTorch,Advanced,3.82,35,166325
36575,Computer Vision Basics,Computer Vision,Beginner,4.71,36,317614
36576,PyTorch for Deep Learning,PyTorch,Advanced,3.93,39,18527
36577,Data Analysis Course,Data Analysis,Intermediate,4.07,34,68230
36578,Probability Course,Probability,Beginner,3.61,37,203277
36579,Pandas for Data Analysis,Pandas,Beginner,4.72,10,60615
36580,Pandas for Data Analysis,Pandas,Beginner,3.51,11,30326
36581,Advanced Python,Python,Advanced,4.13,3,154786
36582,Advanced Python,Python,Beginner,3.86,13,45121
36583,ML Algorithms,Machine Learning,Intermediate,3.79,17,131728
36584,PyTorch for Deep Learning,PyTorch,Advanced,3.92,14,71496
36585,SQL for Data Science,SQL,Advanced,3.67,9,376024
36586,Numpy Fundamentals,Numpy,Beginner,4.99,28,156089
36587,Natural Language Processing,NLP,Advanced,3.89,11,300654
36588,Linear Algebra Course,Linear Algebra,Advanced,4.61,10,122261
36589,Linear Algebra Course,Linear Algebra,Beginner,4.26,33,53936
36590,Neural Networks,Deep Learning,Advanced,4.27,30,417293
36591,Linear Algebra Course,Linear Algebra,Intermediate,3.68,39,295454
36592,PyTorch for Deep Learning,PyTorch,Intermediate,4.29,20,74174
36593,Numpy Fundamentals,Numpy,Intermediate,4.21,32,214776
36594,Machine Learning Intro,Machine Learning,Intermediate,3.51,39,330306
36595,Statistics for Data Science,Statistics,Intermediate,4.53,10,449173
36596,PyTorch for Deep Learning,PyTorch,Intermediate,4.37,9,406204
36597,Data Analysis Course,Data Analysis,Beginner,4.33,12,371967
36598,Data Visualization with Python,Data Visualization,Intermediate,3.52,19,437926
36599,Data Analysis Course,Data Analysis,Beginner,4.38,24,347789
36600,Natural Language Processing,NLP,Advanced,3.82,25,236643
36601,SQL for Data Science,SQL,Beginner,4.9,38,489629
36602,TensorFlow Crash Course,TensorFlow,Advanced,4.08,33,253134
36603,Data Visualization with Python,Data Visualization,Advanced,4.94,37,160286
36604,TensorFlow Crash Course,TensorFlow,Beginner,3.79,9,123992
36605,SQL for Data Science,SQL,Intermediate,4.44,12,302764
36606,SQL for Data Science,SQL,Intermediate,4.42,23,49777
36607,Deep Learning Fundamentals,Deep Learning,Intermediate,3.59,2,434415
36608,Pandas for Data Analysis,Pandas,Advanced,4.79,36,460406
36609,PyTorch for Deep Learning,PyTorch,Beginner,4.71,32,206422
36610,Probability Course,Probability,Beginner,3.96,13,302566
36611,Data Analysis Course,Data Analysis,Beginner,4.22,39,74061
36612,TensorFlow Crash Course,TensorFlow,Beginner,4.41,18,27356
36613,Natural Language Processing,NLP,Intermediate,3.77,20,191481
36614,Data Visualization with Python,Data Visualization,Advanced,4.78,11,246242
36615,TensorFlow Crash Course,TensorFlow,Beginner,3.83,10,68368
36616,Natural Language Processing,NLP,Beginner,4.96,15,40127
36617,Machine Learning Intro,Machine Learning,Beginner,4.29,10,15812
36618,Numpy Fundamentals,Numpy,Beginner,3.84,13,470907
36619,Numpy Fundamentals,Numpy,Advanced,3.83,4,434822
36620,PyTorch for Deep Learning,PyTorch,Intermediate,4.58,4,339872
36621,Pandas for Data Analysis,Pandas,Advanced,4.29,25,307409
36622,Linear Algebra Course,Linear Algebra,Advanced,4.81,13,90244
36623,Data Analysis Course,Data Analysis,Advanced,4.59,37,481265
36624,ML Algorithms,Machine Learning,Intermediate,4.77,18,82216
36625,PyTorch for Deep Learning,PyTorch,Beginner,4.55,2,224141
36626,Python for Data Science,Python,Intermediate,4.4,24,73791
36627,Statistics for Data Science,Statistics,Intermediate,3.6,26,445706
36628,PyTorch for Deep Learning,PyTorch,Beginner,3.87,17,11524
36629,Natural Language Processing,NLP,Intermediate,4.05,30,87669
36630,Linear Algebra Course,Linear Algebra,Intermediate,4.32,29,301541
36631,Deep Learning Fundamentals,Deep Learning,Advanced,4.41,35,364526
36632,Data Visualization with Python,Data Visualization,Intermediate,3.83,36,319999
36633,PyTorch for Deep Learning,PyTorch,Intermediate,4.21,23,23702
36634,Natural Language Processing,NLP,Intermediate,3.93,29,447160
36635,SQL for Data Science,SQL,Beginner,4.68,40,475413
36636,TensorFlow Crash Course,TensorFlow,Intermediate,4.33,17,214854
36637,Statistics for Data Science,Statistics,Intermediate,3.71,18,440092
36638,Neural Networks,Deep Learning,Intermediate,3.66,33,272780
36639,PyTorch for Deep Learning,PyTorch,Intermediate,4.12,12,342232
36640,Probability Course,Probability,Intermediate,3.52,13,11670
36641,Neural Networks,Deep Learning,Intermediate,4.15,37,243599
