course_id,course_name,skill,difficulty,rating,duration_hours
8155,Statistics for Data Science,TensorFlow,Advanced,3.66,12
8156,Natural Language Processing,SQL,Beginner,3.89,12
8157,Natural Language Processing,Data Visualization,Advanced,3.81,11
8158,TensorFlow Crash Course,SQL,Intermediate,4.58,21
8159,Deep Learning Fundamentals,Numpy,Beginner,4.31,13
8160,Data Visualization with Python,Statistics,Beginner,3.58,34
8161,Neural Networks,NLP,Advanced,3.51,31
8162,Machine Learning Intro,TensorFlow,Advanced,4.29,13
8163,Neural Networks,SQL,Beginner,3.03,29
8164,TensorFlow Crash Course,Statistics,Intermediate,3.57,12
8165,Advanced Python,Pandas,Intermediate,3.93,27
8166,SQL for Data Science,PyTorch,Beginner,3.03,23
8167,Data Visualization with Python,Machine Learning,Beginner,3.79,30
8168,Data Visualization with Python,Linear Algebra,Beginner,4.87,20
8169,Advanced Python,Statistics,Intermediate,3.19,23
8170,TensorFlow Crash Course,TensorFlow,Advanced,3.22,13
8171,Neural Networks,Data Visualization,Intermediate,4.29,27
8172,Data Visualization with Python,Python,Intermediate,3.69,40
8173,Pandas for Data Analysis,NLP,Beginner,3.3,5
8174,Natural Language Processing,Numpy,Beginner,4.18,11
8175,TensorFlow Crash Course,PyTorch,Intermediate,4.02,32
8176,Pandas for Data Analysis,NLP,Advanced,4.33,6
8177,Deep Learning Fundamentals,PyTorch,Beginner,3.85,25
8178,TensorFlow Crash Course,Data Analysis,Advanced,4.82,2
8179,Natural Language Processing,SQL,Beginner,4.88,12
8180,SQL for Data Science,Numpy,Advanced,4.12,16
8181,Machine Learning Intro,Linear Algebra,Intermediate,3.42,5
8182,Advanced Python,TensorFlow,Beginner,4.76,19
8183,Machine Learning Intro,Deep Learning,Advanced,3.78,25
8184,Statistics for Data Science,PyTorch,Advanced,4.18,15
8185,Pandas for Data Analysis,Linear Algebra,Advanced,3.72,21
8186,Neural Networks,Computer Vision,Advanced,3.74,38
8187,Neural Networks,Statistics,Intermediate,3.59,39
8188,PyTorch for Deep Learning,SQL,Advanced,3.93,8
8189,PyTorch for Deep Learning,Statistics,Intermediate,4.94,17
8190,Numpy Fundamentals,Data Visualization,Intermediate,4.95,7
8191,Data Visualization with Python,Pandas,Advanced,4.75,8
8192,Data Visualization with Python,SQL,Beginner,4.36,16
8193,SQL for Data Science,TensorFlow,Beginner,4.79,32
8194,SQL for Data Science,Data Visualization,Intermediate,4.86,17
8195,Pandas for Data Analysis,TensorFlow,Intermediate,3.04,19
8196,TensorFlow Crash Course,Numpy,Beginner,4.53,20
8197,Machine Learning Intro,TensorFlow,Beginner,4.84,11
8198,Machine Learning Intro,Linear Algebra,Intermediate,4.71,9
8199,Pandas for Data Analysis,Python,Intermediate,4.9,37
8200,Machine Learning Intro,TensorFlow,Beginner,3.41,29
8201,TensorFlow Crash Course,Data Analysis,Advanced,3.08,24
8202,Pandas for Data Analysis,Data Analysis,Beginner,3.54,4
8203,Advanced Python,Linear Algebra,Advanced,3.6,27
8204,Natural Language Processing,NLP,Beginner,3.36,15
8205,Neural Networks,NLP,Advanced,3.18,31
8206,Natural Language Processing,Pandas,Advanced,3.72,15
8207,Natural Language Processing,NLP,Beginner,4.12,6
8208,Python Basics,NLP,Beginner,4.77,32
8209,Neural Networks,PyTorch,Intermediate,3.12,36
8210,Numpy Fundamentals,Computer Vision,Beginner,4.41,13
8211,Deep Learning Fundamentals,Pandas,Intermediate,4.69,30
8212,Deep Learning Fundamentals,SQL,Beginner,4.78,18
8213,Numpy Fundamentals,Linear Algebra,Beginner,3.5,10
8214,Python Basics,NLP,Intermediate,3.24,34
8215,Computer Vision Basics,Numpy,Beginner,3.9,20
8216,Deep Learning Fundamentals,Machine Learning,Beginner,4.33,31
8217,Deep Learning Fundamentals,Deep Learning,Intermediate,3.43,33
8218,Deep Learning Fundamentals,Statistics,Beginner,4.66,3
8219,Statistics for Data Science,Data Analysis,Beginner,3.66,21
8220,Pandas for Data Analysis,Python,Beginner,4.0,17
8221,Natural Language Processing,Data Analysis,Advanced,3.22,9
8222,Pandas for Data Analysis,Linear Algebra,Intermediate,4.11,20
8223,Computer Vision Basics,Data Analysis,Beginner,4.48,23
8224,SQL for Data Science,Numpy,Beginner,3.69,9
8225,Pandas for Data Analysis,TensorFlow,Intermediate,3.75,19
8226,Deep Learning Fundamentals,Computer Vision,Beginner,4.18,27
8227,Advanced Python,Linear Algebra,Beginner,4.99,14
8228,SQL for Data Science,Numpy,Advanced,3.93,23
8229,Data Visualization with Python,Pandas,Beginner,4.18,12
8230,Deep Learning Fundamentals,Machine Learning,Intermediate,3.75,4
8231,SQL for Data Science,Linear Algebra,Advanced,3.17,37
8232,Python Basics,Data Visualization,Advanced,4.57,32
8233,Pandas for Data Analysis,Computer Vision,Intermediate,4.02,12
8234,Pandas for Data Analysis,Numpy,Advanced,4.25,6
8235,Machine Learning Intro,PyTorch,Beginner,3.88,7
8236,Deep Learning Fundamentals,Data Analysis,Advanced,4.79,18
8237,Pandas for Data Analysis,TensorFlow,Advanced,3.58,25
8238,Computer Vision Basics,Numpy,Intermediate,4.07,29
8239,Data Visualization with Python,Data Analysis,Intermediate,3.13,29
8240,Data Visualization with Python,PyTorch,Beginner,4.4,24
8241,Python Basics,Pandas,Beginner,4.17,17
8242,Deep Learning Fundamentals,Computer Vision,Beginner,3.04,31
8243,SQL for Data Science,Data Visualization,Advanced,3.38,36
8244,Python Basics,Statistics,Beginner,3.12,19
8245,Machine Learning Intro,Data Visualization,Advanced,4.99,27
8246,Data Visualization with Python,TensorFlow,Intermediate,4.28,21
8247,SQL for Data Science,PyTorch,Beginner,3.26,7
8248,Advanced Python,Pandas,Beginner,4.06,22
8249,SQL for Data Science,Computer Vision,Beginner,4.49,37
8250,Natural Language Processing,PyTorch,Intermediate,3.47,25
8251,Data Visualization with Python,Computer Vision,Intermediate,4.85,22
8252,PyTorch for Deep Learning,TensorFlow,Beginner,3.22,27
8253,Computer Vision Basics,Python,Beginner,3.1,39
8254,PyTorch for Deep Learning,Statistics,Beginner,4.25,18
8255,SQL for Data Science,Pandas,Beginner,3.0,31
8256,Deep Learning Fundamentals,Computer Vision,Intermediate,4.84,38
8257,Computer Vision Basics,NLP,Intermediate,3.43,2
8258,Data Visualization with Python,Machine Learning,Advanced,4.67,21
8259,TensorFlow Crash Course,TensorFlow,Advanced,3.18,28
8260,TensorFlow Crash Course,Data Visualization,Beginner,3.9,6
8261,TensorFlow Crash Course,Data Analysis,Beginner,4.41,10
8262,Pandas for Data Analysis,Pandas,Intermediate,4.31,40
8263,Numpy Fundamentals,SQL,Intermediate,4.0,16
8264,Python Basics,Python,Advanced,3.99,13
8265,TensorFlow Crash Course,Deep Learning,Beginner,3.85,40
8266,Python Basics,TensorFlow,Intermediate,3.36,17
8267,TensorFlow Crash Course,Numpy,Beginner,3.46,33
8268,PyTorch for Deep Learning,Numpy,Advanced,3.91,14
8269,TensorFlow Crash Course,Numpy,Beginner,4.1,28
8270,PyTorch for Deep Learning,Numpy,Advanced,3.34,6
8271,Statistics for Data Science,TensorFlow,Advanced,4.02,26
8272,Data Visualization with Python,Numpy,Intermediate,3.76,24
8273,TensorFlow Crash Course,Python,Advanced,4.35,19
8274,Data Visualization with Python,Deep Learning,Beginner,4.66,6
8275,Pandas for Data Analysis,Python,Beginner,3.79,35
8276,Numpy Fundamentals,Data Analysis,Advanced,3.63,10
8277,Machine Learning Intro,Computer Vision,Intermediate,3.62,37
8278,SQL for Data Science,NLP,Intermediate,4.15,9
8279,Statistics for Data Science,TensorFlow,Beginner,3.03,26
8280,SQL for Data Science,Numpy,Advanced,4.62,21
8281,Computer Vision Basics,Numpy,Intermediate,3.74,30
8282,Statistics for Data Science,Statistics,Intermediate,3.82,7
8283,Advanced Python,Data Analysis,Advanced,3.28,5
8284,TensorFlow Crash Course,Data Analysis,Advanced,4.28,17
8285,Computer Vision Basics,Machine Learning,Advanced,4.83,38
8286,Statistics for Data Science,Data Visualization,Advanced,4.63,2
8287,Python Basics,Computer Vision,Intermediate,3.07,28
8288,Deep Learning Fundamentals,SQL,Advanced,4.15,32
8289,Machine Learning Intro,Python,Advanced,3.8,4
8290,Data Visualization with Python,Machine Learning,Intermediate,4.36,27
8291,Computer Vision Basics,Deep Learning,Beginner,3.79,11
8292,Data Visualization with Python,Machine Learning,Beginner,4.05,17
8293,Data Visualization with Python,Statistics,Beginner,4.38,14
8294,Data Visualization with Python,Deep Learning,Intermediate,4.19,23
8295,PyTorch for Deep Learning,Pandas,Intermediate,4.99,7
8296,Statistics for Data Science,Python,Intermediate,4.8,28
8297,Numpy Fundamentals,TensorFlow,Beginner,4.79,16
8298,Neural Networks,Computer Vision,Advanced,3.75,40
8299,PyTorch for Deep Learning,Deep Learning,Beginner,4.97,8
8300,TensorFlow Crash Course,SQL,Intermediate,3.8,34
8301,Computer Vision Basics,Deep Learning,Advanced,3.03,16
8302,Pandas for Data Analysis,Computer Vision,Intermediate,3.92,7
8303,Statistics for Data Science,Data Analysis,Advanced,4.02,30
8304,Numpy Fundamentals,TensorFlow,Intermediate,4.01,28
8305,Statistics for Data Science,Pandas,Advanced,4.35,22
8306,PyTorch for Deep Learning,Python,Beginner,4.17,8
8307,Deep Learning Fundamentals,Computer Vision,Beginner,3.96,35
8308,Neural Networks,Computer Vision,Intermediate,4.08,11
8309,SQL for Data Science,Pandas,Beginner,3.76,30
8310,Statistics for Data Science,Data Analysis,Advanced,3.98,39
8311,Pandas for Data Analysis,Computer Vision,Intermediate,4.92,10
8312,Computer Vision Basics,Deep Learning,Advanced,4.48,19
8313,Natural Language Processing,NLP,Advanced,4.19,10
8314,Machine Learning Intro,NLP,Beginner,3.42,22
8315,Neural Networks,Statistics,Intermediate,4.89,24
8316,PyTorch for Deep Learning,NLP,Intermediate,4.56,39
8317,Advanced Python,TensorFlow,Advanced,3.09,15
8318,Natural Language Processing,Python,Advanced,3.21,20
8319,PyTorch for Deep Learning,Deep Learning,Advanced,3.28,36
8320,Computer Vision Basics,Statistics,Advanced,4.56,39
8321,Statistics for Data Science,Python,Beginner,4.85,8
8322,Data Visualization with Python,Python,Intermediate,4.82,22
8323,PyTorch for Deep Learning,TensorFlow,Intermediate,3.77,34
8324,Natural Language Processing,Statistics,Intermediate,4.57,33
8325,Computer Vision Basics,SQL,Beginner,3.58,40
8326,Pandas for Data Analysis,Computer Vision,Intermediate,4.38,15
8327,Pandas for Data Analysis,Deep Learning,Beginner,3.51,17
8328,SQL for Data Science,Pandas,Beginner,4.57,21
8329,Deep Learning Fundamentals,Data Visualization,Advanced,4.12,36
8330,Neural Networks,TensorFlow,Intermediate,4.38,36
8331,PyTorch for Deep Learning,Data Analysis,Beginner,4.45,34
8332,Natural Language Processing,Statistics,Intermediate,3.41,16
8333,Python Basics,Pandas,Beginner,4.88,36
8334,Natural Language Processing,Numpy,Intermediate,3.85,33
8335,SQL for Data Science,NLP,Advanced,3.35,40
8336,PyTorch for Deep Learning,PyTorch,Intermediate,3.28,22
8337,Machine Learning Intro,Linear Algebra,Intermediate,3.35,37
8338,Neural Networks,Computer Vision,Advanced,3.78,38
8339,Neural Networks,SQL,Advanced,3.6,8
8340,PyTorch for Deep Learning,Linear Algebra,Advanced,3.34,24
8341,Machine Learning Intro,Pandas,Intermediate,3.12,25
8342,Statistics for Data Science,Statistics,Intermediate,4.38,7
8343,Python Basics,Computer Vision,Intermediate,4.98,7
8344,Neural Networks,Linear Algebra,Intermediate,4.49,16
8345,Advanced Python,NLP,Intermediate,4.84,19
8346,Statistics for Data Science,Statistics,Beginner,3.95,32
8347,SQL for Data Science,Python,Beginner,4.41,30
8348,Numpy Fundamentals,PyTorch,Advanced,3.29,11
8349,Python Basics,Pandas,Beginner,4.06,40
8350,SQL for Data Science,Python,Beginner,3.37,24
8351,SQL for Data Science,Python,Intermediate,3.04,7
8352,Data Visualization with Python,Computer Vision,Advanced,3.67,22
8353,Numpy Fundamentals,Machine Learning,Advanced,4.2,35
8354,Machine Learning Intro,Python,Beginner,3.16,16
8355,Advanced Python,Deep Learning,Beginner,4.18,26
8356,Python Basics,Computer Vision,Beginner,3.73,11
8357,Neural Networks,NLP,Advanced,4.63,37
8358,Statistics for Data Science,PyTorch,Intermediate,4.67,11
8359,Advanced Python,TensorFlow,Advanced,3.02,21
8360,Numpy Fundamentals,PyTorch,Intermediate,4.43,20
8361,Machine Learning Intro,PyTorch,Advanced,3.48,7
8362,Numpy Fundamentals,Data Visualization,Advanced,4.02,35
8363,Neural Networks,TensorFlow,Intermediate,3.71,27
8364,Natural Language Processing,Computer Vision,Beginner,3.52,24
8365,Computer Vision Basics,Pandas,Beginner,4.4,34
8366,Numpy Fundamentals,NLP,Beginner,4.64,10
8367,Data Visualization with Python,Data Analysis,Beginner,3.85,28
8368,Statistics for Data Science,Deep Learning,Beginner,3.23,9
8369,Deep Learning Fundamentals,Numpy,Advanced,4.96,2
8370,Machine Learning Intro,Data Visualization,Beginner,3.3,15
8371,Pandas for Data Analysis,Python,Advanced,3.77,29
8372,Machine Learning Intro,Pandas,Beginner,4.1,24
8373,Statistics for Data Science,Data Analysis,Advanced,4.29,3
8374,Python Basics,NLP,Beginner,3.18,28
8375,Statistics for Data Science,Numpy,Advanced,4.43,9
8376,Statistics for Data Science,SQL,Intermediate,3.9,3
8377,Statistics for Data Science,NLP,Advanced,3.26,9
8378,PyTorch for Deep Learning,Computer Vision,Intermediate,3.62,13
8379,Natural Language Processing,Statistics,Intermediate,3.71,11
8380,Pandas for Data Analysis,Statistics,Advanced,3.33,10
8381,SQL for Data Science,Data Analysis,Advanced,4.27,28
8382,Advanced Python,Pandas,Advanced,4.33,14
8383,Python Basics,Data Analysis,Intermediate,3.72,26
8384,Advanced Python,Data Visualization,Advanced,3.22,22
8385,PyTorch for Deep Learning,Numpy,Beginner,4.05,35
8386,Python Basics,TensorFlow,Intermediate,3.43,25
8387,Deep Learning Fundamentals,Statistics,Intermediate,4.49,34
8388,Natural Language Processing,Linear Algebra,Beginner,4.25,21
8389,Machine Learning Intro,Python,Advanced,3.38,37
8390,TensorFlow Crash Course,Statistics,Intermediate,3.74,2
8391,Computer Vision Basics,Python,Advanced,3.4,35
8392,Python Basics,NLP,Advanced,4.62,6
8393,Computer Vision Basics,NLP,Beginner,4.15,2
8394,Natural Language Processing,Numpy,Advanced,4.28,25
8395,Pandas for Data Analysis,Python,Advanced,3.66,30
8396,Data Visualization with Python,Linear Algebra,Beginner,4.51,23
8397,TensorFlow Crash Course,Data Analysis,Advanced,4.04,25
8398,Numpy Fundamentals,Data Analysis,Advanced,3.65,17
8399,Computer Vision Basics,TensorFlow,Advanced,3.19,2
8400,Natural Language Processing,Data Analysis,Advanced,4.41,39
8401,Advanced Python,TensorFlow,Beginner,3.14,27
8402,Deep Learning Fundamentals,Data Analysis,Intermediate,4.26,19
8403,Data Visualization with Python,SQL,Beginner,4.95,31
8404,Numpy Fundamentals,Data Visualization,Intermediate,3.46,9
8405,Statistics for Data Science,Pandas,Intermediate,4.63,18
8406,Python Basics,Deep Learning,Beginner,4.9,9
8407,Neural Networks,Python,Beginner,3.63,4
8408,Deep Learning Fundamentals,Linear Algebra,Advanced,3.88,27
8409,TensorFlow Crash Course,PyTorch,Advanced,4.29,2
8410,Pandas for Data Analysis,Computer Vision,Advanced,4.89,30
8411,Deep Learning Fundamentals,Machine Learning,Advanced,3.19,9
8412,Advanced Python,Python,Intermediate,3.51,38
8413,Natural Language Processing,Computer Vision,Advanced,4.39,31
8414,Statistics for Data Science,Numpy,Beginner,3.89,39
8415,Natural Language Processing,PyTorch,Advanced,4.05,16
8416,Data Visualization with Python,SQL,Intermediate,4.06,4
8417,Python Basics,Python,Advanced,3.7,34
8418,Advanced Python,Data Analysis,Intermediate,4.6,7
8419,Neural Networks,Statistics,Beginner,4.23,19
8420,TensorFlow Crash Course,Deep Learning,Intermediate,4.21,11
8421,Natural Language Processing,Deep Learning,Intermediate,4.03,20
8422,Python Basics,Statistics,Beginner,3.9,9
8423,Advanced Python,Data Visualization,Intermediate,3.53,4
8424,Python Basics,Data Visualization,Intermediate,3.56,29
8425,Statistics for Data Science,Computer Vision,Intermediate,4.18,10
8426,SQL for Data Science,Pandas,Advanced,4.3,10
8427,TensorFlow Crash Course,Data Analysis,Advanced,3.16,29
8428,Data Visualization with Python,SQL,Advanced,4.53,16
8429,Numpy Fundamentals,Data Visualization,Advanced,4.78,17
8430,Advanced Python,PyTorch,Advanced,4.34,19
8431,Natural Language Processing,Statistics,Beginner,3.41,38
8432,Natural Language Processing,Deep Learning,Advanced,4.91,40
8433,SQL for Data Science,Deep Learning,Advanced,4.45,37
8434,SQL for Data Science,Deep Learning,Intermediate,4.63,4
8435,SQL for Data Science,TensorFlow,Intermediate,3.28,28
8436,Data Visualization with Python,Computer Vision,Advanced,3.77,12
8437,Statistics for Data Science,SQL,Intermediate,3.47,21
8438,TensorFlow Crash Course,SQL,Intermediate,4.53,26
8439,Neural Networks,Python,Advanced,4.11,10
8440,Natural Language Processing,Numpy,Advanced,4.47,21
8441,Computer Vision Basics,NLP,Beginner,4.58,30
8442,Machine Learning Intro,Machine Learning,Advanced,3.48,28
8443,Neural Networks,NLP,Beginner,4.86,37
8444,Computer Vision Basics,Data Visualization,Advanced,3.97,19
8445,Advanced Python,Numpy,Intermediate,4.33,39
8446,Computer Vision Basics,Deep Learning,Intermediate,4.16,20
8447,SQL for Data Science,TensorFlow,Intermediate,3.78,32
8448,Numpy Fundamentals,Data Visualization,Advanced,3.47,4
8449,PyTorch for Deep Learning,SQL,Advanced,3.9,31
8450,Advanced Python,Deep Learning,Beginner,4.14,29
8451,SQL for Data Science,Python,Beginner,4.59,18
8452,Python Basics,Linear Algebra,Beginner,4.68,6
8453,Python Basics,Data Visualization,Intermediate,3.47,13
8454,Machine Learning Intro,TensorFlow,Beginner,4.85,11
8455,Advanced Python,Numpy,Intermediate,3.37,34
8456,PyTorch for Deep Learning,Numpy,Beginner,4.11,28
8457,PyTorch for Deep Learning,Numpy,Advanced,4.47,26
8458,Statistics for Data Science,Numpy,Intermediate,3.63,23
8459,Python Basics,SQL,Beginner,3.47,26
8460,Neural Networks,Numpy,Intermediate,4.49,21
8461,Natural Language Processing,Data Visualization,Intermediate,4.16,13
8462,Neural Networks,Deep Learning,Beginner,3.48,15
8463,Data Visualization with Python,Numpy,Advanced,3.12,34
8464,TensorFlow Crash Course,NLP,Intermediate,4.38,17
8465,Pandas for Data Analysis,Numpy,Beginner,3.16,15
8466,Statistics for Data Science,Statistics,Beginner,4.28,27
8467,PyTorch for Deep Learning,PyTorch,Beginner,4.89,8
8468,Neural Networks,Statistics,Intermediate,3.8,8
8469,TensorFlow Crash Course,Linear Algebra,Advanced,3.38,37
8470,Deep Learning Fundamentals,Data Analysis,Intermediate,4.2,4
8471,TensorFlow Crash Course,Pandas,Advanced,4.38,25
8472,Statistics for Data Science,Data Visualization,Intermediate,3.06,15
8473,Numpy Fundamentals,Data Visualization,Beginner,4.71,20
8474,PyTorch for Deep Learning,PyTorch,Beginner,3.39,6
8475,Deep Learning Fundamentals,Linear Algebra,Intermediate,4.52,18
8476,Machine Learning Intro,TensorFlow,Advanced,3.96,23
8477,Machine Learning Intro,TensorFlow,Beginner,4.32,16
8478,SQL for Data Science,Deep Learning,Beginner,4.23,37
8479,PyTorch for Deep Learning,PyTorch,Intermediate,4.86,18
8480,Natural Language Processing,TensorFlow,Advanced,3.82,5
8481,Natural Language Processing,Numpy,Intermediate,3.11,32
8482,Statistics for Data Science,TensorFlow,Beginner,3.43,38
