course_id,course_name,skill,difficulty,rating,duration_hours,num_students,text
45203,SQL for Data Science,SQL,Beginner,4.34,16,461468,SQL for Data Science SQL Beginner
45204,Data Visualization with Python,Data Visualization,Advanced,4.84,19,158017,Data Visualization with Python Data Visualization Advanced
45205,Data Visualization with Python,Data Visualization,Intermediate,4.66,36,356416,Data Visualization with Python Data Visualization Intermediate
45206,PyTorch for Deep Learning,PyTorch,Beginner,3.61,17,149362,PyTorch for Deep Learning PyTorch Beginner
45207,Data Analysis Course,Data Analysis,Intermediate,3.94,28,315827,Data Analysis Course Data Analysis Intermediate
45208,Natural Language Processing,NLP,Beginner,4.39,19,240148,Natural Language Processing NLP Beginner
45209,PyTorch for Deep Learning,PyTorch,Intermediate,4.53,6,62773,PyTorch for Deep Learning PyTorch Intermediate
45210,Data Analysis Course,Data Analysis,Intermediate,3.92,6,178333,Data Analysis Course Data Analysis Intermediate
45211,Statistics for Data Science,Statistics,Intermediate,4.44,31,333487,Statistics for Data Science Statistics Intermediate
45212,PyTorch for Deep Learning,PyTorch,Advanced,3.58,22,284750,PyTorch for Deep Learning PyTorch Advanced
45213,Data Visualization with Python,Data Visualization,Beginner,4.56,29,197519,Data Visualization with Python Data Visualization Beginner
45214,TensorFlow Crash Course,TensorFlow,Advanced,4.06,10,307175,TensorFlow Crash Course TensorFlow Advanced
45215,Probability Course,Probability,Advanced,4.66,16,221059,Probability Course Probability Advanced
45216,Machine Learning Intro,Machine Learning,Intermediate,4.52,22,89956,Machine Learning Intro Machine Learning Intermediate
45217,Computer Vision Basics,Computer Vision,Beginner,4.81,15,105932,Computer Vision Basics Computer Vision Beginner
45218,Linear Algebra Course,Linear Algebra,Beginner,4.48,20,55970,Linear Algebra Course Linear Algebra Beginner
45219,Natural Language Processing,NLP,Advanced,3.87,8,96508,Natural Language Processing NLP Advanced
45220,Pandas for Data Analysis,Pandas,Beginner,4.31,37,44229,Pandas for Data Analysis Pandas Beginner
45221,ML Algorithms,Machine Learning,Advanced,3.94,21,2122,ML Algorithms Machine Learning Advanced
45222,Neural Networks,Deep Learning,Beginner,3.89,10,19308,Neural Networks Deep Learning Beginner
45223,SQL for Data Science,SQL,Advanced,4.77,2,343671,SQL for Data Science SQL Advanced
45224,Deep Learning Fundamentals,Deep Learning,Advanced,4.22,38,281451,Deep Learning Fundamentals Deep Learning Advanced
45225,Python Basics,Python,Beginner,4.52,19,403805,Python Basics Python Beginner
45226,Numpy Fundamentals,Numpy,Intermediate,3.9,25,159178,Numpy Fundamentals Numpy Intermediate
45227,Data Analysis Course,Data Analysis,Intermediate,4.93,35,77677,Data Analysis Course Data Analysis Intermediate
45228,SQL for Data Science,SQL,Intermediate,4.56,9,455988,SQL for Data Science SQL Intermediate
45229,Probability Course,Probability,Beginner,3.71,10,377892,Probability Course Probability Beginner
45230,Probability Course,Probability,Intermediate,4.79,20,366954,Probability Course Probability Intermediate
45231,Probability Course,Probability,Intermediate,4.31,10,179292,Probability Course Probability Intermediate
45232,SQL for Data Science,SQL,Beginner,4.63,11,478856,SQL for Data Science SQL Beginner
45233,PyTorch for Deep Learning,PyTorch,Intermediate,4.79,40,334318,PyTorch for Deep Learning PyTorch Intermediate
45234,Natural Language Processing,NLP,Beginner,3.88,7,158173,Natural Language Processing NLP Beginner
45235,Statistics for Data Science,Statistics,Advanced,4.56,36,453217,Statistics for Data Science Statistics Advanced
45236,Data Analysis Course,Data Analysis,Advanced,3.8,22,309284,Data Analysis Course Data Analysis Advanced
45237,Python for Data Science,Python,Intermediate,3.99,14,28857,Python for Data Science Python Intermediate
45238,Advanced Python,Python,Intermediate,3.73,13,446263,Advanced Python Python Intermediate
45239,Pandas for Data Analysis,Pandas,Beginner,4.54,30,273975,Pandas for Data Analysis Pandas Beginner
45240,Pandas for Data Analysis,Pandas,Intermediate,4.91,20,434294,Pandas for Data Analysis Pandas Intermediate
45241,Advanced Python,Python,Beginner,4.07,31,419398,Advanced Python Python Beginner
45242,Natural Language Processing,NLP,Intermediate,4.33,10,364859,Natural Language Processing NLP Intermediate
45243,ML Algorithms,Machine Learning,Beginner,3.6,3,280463,ML Algorithms Machine Learning Beginner
45244,Deep Learning Fundamentals,Deep Learning,Beginner,4.91,16,490136,Deep Learning Fundamentals Deep Learning Beginner
45245,Deep Learning Fundamentals,Deep Learning,Intermediate,3.85,16,367660,Deep Learning Fundamentals Deep Learning Intermediate
45246,Machine Learning Intro,Machine Learning,Intermediate,4.18,35,72816,Machine Learning Intro Machine Learning Intermediate
45247,Data Visualization with Python,Data Visualization,Advanced,3.91,23,230887,Data Visualization with Python Data Visualization Advanced
45248,Pandas for Data Analysis,Pandas,Beginner,3.94,2,279901,Pandas for Data Analysis Pandas Beginner
45249,Probability Course,Probability,Advanced,4.97,18,61606,Probability Course Probability Advanced
45250,Probability Course,Probability,Advanced,4.72,12,450842,Probability Course Probability Advanced
45251,Python for Data Science,Python,Intermediate,4.11,7,138813,Python for Data Science Python Intermediate
45252,Computer Vision Basics,Computer Vision,Intermediate,4.56,16,323368,Computer Vision Basics Computer Vision Intermediate
45253,Deep Learning Fundamentals,Deep Learning,Advanced,4.42,6,327353,Deep Learning Fundamentals Deep Learning Advanced
45254,Deep Learning Fundamentals,Deep Learning,Beginner,4.55,14,15834,Deep Learning Fundamentals Deep Learning Beginner
45255,Deep Learning Fundamentals,Deep Learning,Beginner,3.85,11,325085,Deep Learning Fundamentals Deep Learning Beginner
45256,Probability Course,Probability,Beginner,4.09,21,290841,Probability Course Probability Beginner
45257,Probability Course,Probability,Beginner,3.67,28,24629,Probability Course Probability Beginner
45258,Statistics for Data Science,Statistics,Advanced,4.94,32,473652,Statistics for Data Science Statistics Advanced
45259,Machine Learning Intro,Machine Learning,Intermediate,4.96,29,221658,Machine Learning Intro Machine Learning Intermediate
45260,Data Analysis Course,Data Analysis,Beginner,4.21,33,13792,Data Analysis Course Data Analysis Beginner
45261,Data Visualization with Python,Data Visualization,Intermediate,4.59,34,481304,Data Visualization with Python Data Visualization Intermediate
45262,Statistics for Data Science,Statistics,Advanced,3.74,22,431592,Statistics for Data Science Statistics Advanced
45263,Linear Algebra Course,Linear Algebra,Beginner,4.86,14,142893,Linear Algebra Course Linear Algebra Beginner
45264,Probability Course,Probability,Intermediate,3.71,15,425909,Probability Course Probability Intermediate
45265,Natural Language Processing,NLP,Advanced,4.49,37,155789,Natural Language Processing NLP Advanced
45266,SQL for Data Science,SQL,Beginner,4.45,35,351995,SQL for Data Science SQL Beginner
45267,ML Algorithms,Machine Learning,Intermediate,4.03,12,126258,ML Algorithms Machine Learning Intermediate
45268,TensorFlow Crash Course,TensorFlow,Advanced,4.18,21,96948,TensorFlow Crash Course TensorFlow Advanced
45269,Natural Language Processing,NLP,Advanced,4.12,3,383582,Natural Language Processing NLP Advanced
45270,Machine Learning Intro,Machine Learning,Advanced,4.41,9,239093,Machine Learning Intro Machine Learning Advanced
45271,Computer Vision Basics,Computer Vision,Advanced,3.66,21,274178,Computer Vision Basics Computer Vision Advanced
45272,SQL for Data Science,SQL,Intermediate,3.57,6,450052,SQL for Data Science SQL Intermediate
45273,Statistics for Data Science,Statistics,Intermediate,4.56,18,149104,Statistics for Data Science Statistics Intermediate
45274,Statistics for Data Science,Statistics,Advanced,3.74,12,411324,Statistics for Data Science Statistics Advanced
45275,Statistics for Data Science,Statistics,Intermediate,4.6,20,13182,Statistics for Data Science Statistics Intermediate
45276,PyTorch for Deep Learning,PyTorch,Advanced,3.89,23,422477,PyTorch for Deep Learning PyTorch Advanced
45277,PyTorch for Deep Learning,PyTorch,Advanced,4.02,19,214193,PyTorch for Deep Learning PyTorch Advanced
45278,Computer Vision Basics,Computer Vision,Advanced,4.34,34,408726,Computer Vision Basics Computer Vision Advanced
45279,Statistics for Data Science,Statistics,Intermediate,4.34,33,193851,Statistics for Data Science Statistics Intermediate
45280,Advanced Python,Python,Advanced,3.64,7,175743,Advanced Python Python Advanced
45281,Computer Vision Basics,Computer Vision,Beginner,4.12,11,339476,Computer Vision Basics Computer Vision Beginner
45282,SQL for Data Science,SQL,Advanced,4.35,26,137880,SQL for Data Science SQL Advanced
45283,Machine Learning Intro,Machine Learning,Beginner,3.98,24,476687,Machine Learning Intro Machine Learning Beginner
45284,Natural Language Processing,NLP,Beginner,4.82,4,100786,Natural Language Processing NLP Beginner
45285,TensorFlow Crash Course,TensorFlow,Advanced,4.71,16,357426,TensorFlow Crash Course TensorFlow Advanced
45286,Neural Networks,Deep Learning,Beginner,4.41,16,98072,Neural Networks Deep Learning Beginner
45287,SQL for Data Science,SQL,Advanced,4.09,10,462205,SQL for Data Science SQL Advanced
45288,Pandas for Data Analysis,Pandas,Intermediate,4.75,13,143443,Pandas for Data Analysis Pandas Intermediate
45289,Data Analysis Course,Data Analysis,Beginner,3.76,3,489271,Data Analysis Course Data Analysis Beginner
45290,Computer Vision Basics,Computer Vision,Beginner,4.68,7,294235,Computer Vision Basics Computer Vision Beginner
45291,Natural Language Processing,NLP,Intermediate,4.73,13,362316,Natural Language Processing NLP Intermediate
45292,Numpy Fundamentals,Numpy,Advanced,4.19,20,135633,Numpy Fundamentals Numpy Advanced
45293,ML Algorithms,Machine Learning,Advanced,4.49,31,145417,ML Algorithms Machine Learning Advanced
45294,Computer Vision Basics,Computer Vision,Intermediate,4.04,5,303178,Computer Vision Basics Computer Vision Intermediate
45295,Data Visualization with Python,Data Visualization,Advanced,4.73,34,162098,Data Visualization with Python Data Visualization Advanced
45296,Advanced Python,Python,Advanced,4.94,33,146953,Advanced Python Python Advanced
45297,Computer Vision Basics,Computer Vision,Intermediate,4.1,30,337443,Computer Vision Basics Computer Vision Intermediate
45298,Deep Learning Fundamentals,Deep Learning,Advanced,3.57,13,351259,Deep Learning Fundamentals Deep Learning Advanced
45299,Python for Data Science,Python,Advanced,4.12,26,33733,Python for Data Science Python Advanced
45300,TensorFlow Crash Course,TensorFlow,Intermediate,4.63,37,20101,TensorFlow Crash Course TensorFlow Intermediate
45301,SQL for Data Science,SQL,Beginner,4.6,25,152475,SQL for Data Science SQL Beginner
45302,SQL for Data Science,SQL,Intermediate,3.73,34,272413,SQL for Data Science SQL Intermediate
45303,TensorFlow Crash Course,TensorFlow,Advanced,4.01,2,437727,TensorFlow Crash Course TensorFlow Advanced
45304,Probability Course,Probability,Beginner,4.42,6,297845,Probability Course Probability Beginner
45305,Computer Vision Basics,Computer Vision,Advanced,4.25,5,299758,Computer Vision Basics Computer Vision Advanced
45306,SQL for Data Science,SQL,Beginner,4.25,32,236980,SQL for Data Science SQL Beginner
45307,Natural Language Processing,NLP,Beginner,4.8,17,121604,Natural Language Processing NLP Beginner
45308,Statistics for Data Science,Statistics,Beginner,4.32,23,335140,Statistics for Data Science Statistics Beginner
45309,Numpy Fundamentals,Numpy,Beginner,4.07,28,27980,Numpy Fundamentals Numpy Beginner
45310,Natural Language Processing,NLP,Advanced,4.69,10,402861,Natural Language Processing NLP Advanced
45311,TensorFlow Crash Course,TensorFlow,Intermediate,4.84,30,473481,TensorFlow Crash Course TensorFlow Intermediate
45312,Data Analysis Course,Data Analysis,Intermediate,4.34,32,334060,Data Analysis Course Data Analysis Intermediate
45313,TensorFlow Crash Course,TensorFlow,Beginner,4.2,3,339058,TensorFlow Crash Course TensorFlow Beginner
45314,Pandas for Data Analysis,Pandas,Advanced,3.8,30,159186,Pandas for Data Analysis Pandas Advanced
45315,Machine Learning Intro,Machine Learning,Intermediate,4.91,36,361987,Machine Learning Intro Machine Learning Intermediate
45316,Natural Language Processing,NLP,Intermediate,4.44,33,335481,Natural Language Processing NLP Intermediate
45317,Pandas for Data Analysis,Pandas,Intermediate,3.83,8,121903,Pandas for Data Analysis Pandas Intermediate
45318,PyTorch for Deep Learning,PyTorch,Intermediate,3.6,20,294437,PyTorch for Deep Learning PyTorch Intermediate
45319,PyTorch for Deep Learning,PyTorch,Intermediate,4.53,5,403266,PyTorch for Deep Learning PyTorch Intermediate
45320,Numpy Fundamentals,Numpy,Beginner,4.98,15,27725,Numpy Fundamentals Numpy Beginner
45321,Advanced Python,Python,Beginner,4.1,27,20673,Advanced Python Python Beginner
45322,Numpy Fundamentals,Numpy,Intermediate,3.51,23,285266,Numpy Fundamentals Numpy Intermediate
45323,Linear Algebra Course,Linear Algebra,Beginner,4.96,3,171777,Linear Algebra Course Linear Algebra Beginner
45324,TensorFlow Crash Course,TensorFlow,Intermediate,4.52,39,133357,TensorFlow Crash Course TensorFlow Intermediate
45325,Data Visualization with Python,Data Visualization,Advanced,3.67,36,59071,Data Visualization with Python Data Visualization Advanced
45326,Data Analysis Course,Data Analysis,Advanced,4.86,10,290053,Data Analysis Course Data Analysis Advanced
45327,Computer Vision Basics,Computer Vision,Beginner,3.51,2,285143,Computer Vision Basics Computer Vision Beginner
45328,TensorFlow Crash Course,TensorFlow,Beginner,4.87,40,177493,TensorFlow Crash Course TensorFlow Beginner
45329,Data Visualization with Python,Data Visualization,Intermediate,4.15,23,96934,Data Visualization with Python Data Visualization Intermediate
45330,Neural Networks,Deep Learning,Intermediate,3.97,7,165294,Neural Networks Deep Learning Intermediate
45331,Natural Language Processing,NLP,Advanced,4.02,25,477648,Natural Language Processing NLP Advanced
45332,Data Visualization with Python,Data Visualization,Beginner,3.81,3,345887,Data Visualization with Python Data Visualization Beginner
45333,Computer Vision Basics,Computer Vision,Intermediate,4.37,14,409203,Computer Vision Basics Computer Vision Intermediate
45334,TensorFlow Crash Course,TensorFlow,Intermediate,4.81,37,257974,TensorFlow Crash Course TensorFlow Intermediate
45335,PyTorch for Deep Learning,PyTorch,Beginner,4.5,8,436474,PyTorch for Deep Learning PyTorch Beginner
45336,PyTorch for Deep Learning,PyTorch,Intermediate,4.86,21,43582,PyTorch for Deep Learning PyTorch Intermediate
45337,Python Basics,Python,Beginner,4.62,29,382701,Python Basics Python Beginner
45338,Data Visualization with Python,Data Visualization,Beginner,4.29,19,6079,Data Visualization with Python Data Visualization Beginner
45339,ML Algorithms,Machine Learning,Intermediate,3.71,22,394484,ML Algorithms Machine Learning Intermediate
45340,Advanced Python,Python,Beginner,4.08,38,468847,Advanced Python Python Beginner
45341,SQL for Data Science,SQL,Beginner,4.66,23,498208,SQL for Data Science SQL Beginner
45342,Advanced Python,Python,Intermediate,4.92,12,119760,Advanced Python Python Intermediate
45343,TensorFlow Crash Course,TensorFlow,Beginner,4.87,6,148003,TensorFlow Crash Course TensorFlow Beginner
45344,PyTorch for Deep Learning,PyTorch,Advanced,3.8,10,128601,PyTorch for Deep Learning PyTorch Advanced
45345,Linear Algebra Course,Linear Algebra,Intermediate,3.6,10,348688,Linear Algebra Course Linear Algebra Intermediate
45346,Statistics for Data Science,Statistics,Beginner,4.3,19,52923,Statistics for Data Science Statistics Beginner
