user_id,skills,goal,course,completion
43498,"python_basics,python_oop,numpy,pandas,statistics",data_scientist,probability,1
43499,"python_basics,data_structures,algorithms",ai_engineer,linear_algebra,1
43500,"python_basics,python_oop",data_scientist,numpy,1
43501,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
43502,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43503,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,statistics,0
43504,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43505,"python_basics,python_oop,numpy",data_scientist,pandas,1
43506,"python_basics,python_oop,numpy",data_scientist,pandas,1
43507,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,mlops,0
43508,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,0
43509,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,model_evaluation,0
43510,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43511,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
43512,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
43513,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43514,"python_basics,data_structures",ai_engineer,algorithms,1
43515,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43516,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43517,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics",web_developer,rest_api,1
43518,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43519,python_basics,data_scientist,python_oop,1
43520,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43521,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43522,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning",data_scientist,data_visualization,1
43523,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn",ai_engineer,computer_vision,1
43524,"html,css,responsive_design,javascript,dom_manipulation,react",web_developer,state_management,1
43525,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
43526,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43527,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,1
43528,"python_basics,data_structures",ai_engineer,algorithms,1
43529,python_basics,ai_engineer,data_structures,1
43530,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,probability,0
43531,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,sql,0
43532,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,model_deployment,1
43533,"html,css,responsive_design",web_developer,javascript,1
43534,"html,css,responsive_design",web_developer,javascript,1
43535,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
43536,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
43537,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,machine_learning,1
43538,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,mlops,1
43539,"html,css",web_developer,responsive_design,1
43540,"python_basics,data_structures,algorithms,linear_algebra",ai_engineer,probability,1
43541,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
43542,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering",ai_engineer,llm_engineering,0
43543,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design",web_developer,css,0
43544,"html,css,responsive_design",web_developer,javascript,1
43545,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision",ai_engineer,nlp,1
43546,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,deep_learning,1
43547,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation,deep_learning",data_scientist,python_oop,0
43548,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,sql,1
43549,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43550,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp",ai_engineer,transformers,1
43551,"html,css,responsive_design,javascript,dom_manipulation",web_developer,sql,0
43552,"html,css,responsive_design,javascript,dom_manipulation,react,state_management",web_developer,backend_basics,1
43553,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning",ai_engineer,algorithms,0
43554,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,probability,0
43555,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43556,html,web_developer,css,1
43557,"html,css,responsive_design,javascript",web_developer,dom_manipulation,1
43558,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,statistics,0
43559,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
43560,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering",data_scientist,model_evaluation,1
43561,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43562,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning,feature_engineering,model_evaluation",data_scientist,deep_learning,1
43563,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43564,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,feature_engineering,0
43565,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra",data_scientist,data_cleaning,0
43566,"python_basics,python_oop,numpy,pandas,statistics,probability",data_scientist,linear_algebra,1
43567,"html,css",web_developer,sql,0
43568,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api",web_developer,authentication,1
43569,"python_basics,data_structures,algorithms,linear_algebra,probability",ai_engineer,algorithms,0
43570,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43571,"html,css",web_developer,responsive_design,1
43572,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,state_management,0
43573,python_basics,data_scientist,python_oop,1
43574,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization",data_scientist,machine_learning,1
43575,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning",ai_engineer,cnn,1
43576,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql,database_design,deployment",web_developer,docker,1
43577,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43578,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,mlops,1
43579,html,web_developer,css,1
43580,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication",web_developer,html,0
43581,"html,css,responsive_design,javascript,dom_manipulation,react,state_management,backend_basics,rest_api,authentication,sql",web_developer,database_design,1
43582,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers,llm_engineering,model_deployment",ai_engineer,python_basics,0
43583,"python_basics,python_oop",data_scientist,numpy,1
43584,python_basics,ai_engineer,nlp,0
43585,"python_basics,python_oop,numpy,pandas,statistics,probability,linear_algebra,data_cleaning,data_visualization,machine_learning",data_scientist,feature_engineering,1
43586,"python_basics,python_oop,numpy,pandas",data_scientist,statistics,1
43587,python_basics,ai_engineer,data_structures,1
43588,"python_basics,data_structures,algorithms,linear_algebra,probability,machine_learning,deep_learning,cnn,computer_vision,nlp,transformers",ai_engineer,llm_engineering,1
